brunch,dart,detail,entertain,favourite,garden,history,late,music,pool,pub_identity,quiz,review_deletion,review_identity,roast,sport
False,False,Mon/Wed: live piano,False,False,False,False,True,True,False,7b3bfade-28f1-4919-84c3-446c6da70ba6,False,False,a8cb538f-876e-4528-92bc-ad1afb860a4a,False,False
False,False,Wine bar,False,False,False,False,False,False,False,ff07c9fe-4a19-4305-beb1-c98347370fbc,False,False,3f643328-9396-4f1f-ad1c-2685a9bc3037,False,False
False,False,Cocktail bar,False,False,False,False,False,False,False,b4bfcf5b-a2f7-4a22-ba3d-6acacb40d59a,False,False,49e9fd4e-09f0-4ebf-9c1d-701a9902257c,False,False
True,False,Tuesday night quiz,False,False,False,False,True,False,False,1c199a57-3098-4df8-bdac-264d8eab6968,True,False,12c4e146-e0e2-476d-977b-7171bb4912fe,False,False
True,False,Shuffleboard,True,False,True,False,False,False,False,78a786cb-976f-421b-8fc5-101cd371de99,False,False,9b5f0ff6-8539-43d5-9a17-f4467b11d10b,False,False
False,False,Junkyard decor with live drawing on Mon,True,False,False,False,True,False,False,d16c1055-642f-4853-a97c-5c7ed1baf76b,False,False,75e7f6d5-6b57-4b7f-a5ac-33c454b2446c,False,True
False,False,Masterclasses at unique decor with outdoor seating,True,False,False,False,True,False,False,75ff695e-964e-4d8a-bdb5-fbc0a6c5e540,False,False,fb838fac-1974-4ac7-9dbc-7610f4358791,False,False
False,False,Cookery classes,True,False,False,False,False,False,False,63db9012-b8c4-42e1-8d9b-20a6784a5bcc,False,False,28c4b3cd-5e1c-44d8-a196-ca47736b3c9f,False,False
False,False,Botanical bar with occasional live music performances,False,False,False,False,False,True,False,ba80cc96-10c6-4a81-b064-939b49818c4e,False,False,c4d2f553-24af-4990-a324-8ffda2d62017,False,False
False,False,Traditional pub,False,False,False,False,False,False,False,d272b768-d040-401f-b3e4-f6f70bce1896,False,False,1df57aee-ddde-4ebc-aa3d-af92b16834b1,True,False
True,False,Shuffle board,True,False,False,False,False,False,False,bd91ccd3-b983-4477-a300-f8916dc45c1d,False,False,24ea9c3e-44c6-4d1f-bac6-932601628ff5,False,False
False,False,City bar,False,False,False,False,True,False,False,f941dc57-006f-47b0-99db-c265d31e4139,False,False,80652899-7c2e-447c-a605-3a18c2b571a8,False,False
False,False,City bar,False,False,False,False,True,False,False,c1f966e4-2396-4607-bf7c-638fe4f68399,False,False,aa1df77c-bbda-4d15-bb4f-231f6b23decd,False,False
False,False,City pub,False,False,False,False,False,False,False,b5a2c34a-55bc-4845-8a76-6e98db66aaf8,False,False,51620bf9-5004-499c-9b21-a6807da7750e,False,True
True,False,Outdoor seating. Sat/Sun closed,False,False,False,False,False,False,False,f5e951e4-ab9a-4e8e-926e-94d26bcdc5cf,False,False,2371c2c1-18ba-48b5-9558-4ecf7088a5c8,False,False
True,False,Cocktail making classes,True,False,False,False,False,False,False,7e16cbd6-a99a-47cf-80be-c703c8124708,False,False,c94c4846-a71f-4518-ab2a-97f23fe7c1a6,False,False
False,False,City bar,False,False,False,False,False,False,False,a200a385-ff70-45dc-9adf-9510a1987cca,False,False,a2d198ae-7641-4326-a96d-3a8ac938a125,True,False
False,False,Cocktail bar,False,False,False,False,True,False,False,f322dcd3-d294-447d-b40f-2293fe1d3659,False,False,e71c98bd-b9a9-4fb6-a204-65a4c18a0e88,False,False
True,False,Outdoor seating,False,False,False,False,False,False,False,a89a85f1-3fa7-4d38-9d21-19044982d2b1,False,False,878e2cd1-b993-485e-b4aa-a5c575a71cf9,False,False
True,False,Wed 7pm quiz and cocktail/gin masterclasses,True,False,False,False,False,False,False,72debb8c-1ea0-453a-a93e-e127a262ea06,False,False,da414e17-96a4-439a-a93d-cbe4dae8161a,False,False
True,False,Digital darts,True,False,False,False,False,False,False,9a80a623-9382-462c-babf-009110a1d804,False,False,391c30b5-0e10-491c-af54-05815af2d530,False,True
False,False,"Rooftop bar. Attached cinema, live music and DJs. Closed Mon",True,False,True,False,True,True,False,11e6a9b3-c9bb-4074-99b3-ac719ffcd1ff,False,False,6febc0ba-87b8-46d1-8279-4608ebb49221,False,False
False,False,Gin and beer tasting,True,False,False,False,False,False,False,3f6bf04b-f937-4506-95f6-85d35ea6d738,False,False,e2cab15c-53b8-44a7-8032-de647c56463d,True,False
False,False,Mon-Sat: comedy,True,False,False,False,True,True,False,5f107b8f-94d2-4c95-b3e6-3a4bcc5183a9,False,False,2958d726-ae15-44db-9b32-1677b67924ec,False,False
False,False,Tue: music. Fri:drag bingo. Sat-Mon closed,True,False,False,False,True,True,False,51735582-57d4-4609-9d86-1cda1d9e0e9a,False,False,2fd2e951-e5e2-4652-8e86-5b6e3c43bb73,False,False
False,False,Women made wine shop,False,False,False,False,False,False,False,6d9c8d4e-fa1d-433d-aea4-ff3f5c36cb64,False,False,b47c0801-9aeb-4591-adcf-9cdc935aef17,False,False
False,False,Fondue nights Wed/Thur,False,False,False,False,False,False,False,45cb2079-73b3-494c-9438-bf437bd0cd3a,False,False,babfce15-df3f-4ab6-a790-8022ecb3222c,False,False
False,False,Bar snacks only,False,False,True,False,False,False,False,c090169c-1d66-4cfc-9e3c-50a809591626,False,False,f854f3a3-8263-40f2-a702-5fab96404566,False,True
False,False,Jazz 8pm Sun. 1st Thur quiz. Fri/Sat disco. Board games,True,False,True,False,False,True,False,863b8b33-da71-4a22-a68f-4a676e39cfbe,False,False,f5cfce94-b7b2-4604-a58a-9debd5b30c6b,False,False
False,True,"Quiz, bingo and music",True,False,False,False,False,False,False,975140ad-4162-4d88-9951-a5d17284eb9a,False,False,ed576350-6500-463e-b02a-50dd121c4718,False,False
False,False,Pretty decor. Tue 8pm quiz. Karaoke hire,True,False,False,False,False,False,False,0748c729-9d48-488a-b224-f6bcec262442,True,False,15a744a4-df3d-4dfd-8247-ecd712ff4d73,False,False
False,False,Sun 7pm quiz and atrium dining,False,False,True,False,False,False,False,34309755-2f23-4ca1-9364-121e9c9c13cb,True,False,e97a7baf-6754-428b-a2a2-3ba491bf7667,True,True
False,False,Canalside bar with outdoor seating,False,False,False,False,False,False,False,e9b0c3df-1659-4ac8-9f43-9e5e5f4c3b9f,False,False,37a1fd8e-ad67-4d72-80fb-42360f8a36a7,False,False
False,False,Traditional pub,False,False,False,False,False,False,False,5872f0ee-2ff1-41b5-bacd-7779d34bbb7c,False,False,e1a759f9-e8ef-4521-b09f-a5730e699678,False,False
False,False,Occasional pub quiz,False,False,True,False,True,False,False,10dc64f5-8af5-40bf-a626-55a2c00a913d,True,False,80ca63dc-9831-457a-82b5-38841c12acfc,True,True
False,False,Craft ale and sourdough pizza,False,False,False,False,False,False,False,91c14f5b-6666-4230-949d-7502c01c4c96,False,False,9443a9f2-8094-47dc-a60c-9cf66bda7fb4,False,False
False,False,Unique looking pub,False,False,True,False,False,False,False,9b5c6aa8-437d-4ea5-8464-315a27f9d6a8,False,False,5e75553a-320f-4796-9000-3bbb5b94e499,True,False
False,True,Football themed pub,True,False,True,False,False,False,True,24f986b5-187e-42fc-b67e-0727cdea5e21,False,False,947ebfd8-e865-4285-9a89-2bd428532596,False,True
False,False,Football pub,False,False,False,False,False,False,False,262f94d5-8c95-4f3c-b275-61d230450b40,False,False,0effa757-6031-4202-9c19-d87ce4da87cb,False,True
False,True,Traditional pub,False,False,False,False,True,False,True,13fb6723-9762-460f-95e1-0da7c5a12f52,False,False,765ec0a5-d319-4c60-8b4a-867162833f2d,False,True
False,False,Spurs bar open match days,False,False,False,False,False,False,False,ff20b3c0-b8ab-433e-9c1f-cfed10f20a3c,False,False,f483d8cd-0f95-4ce9-b65a-901d728c8f34,False,True
False,False,Weatherspoons. Thur karaoke,True,False,True,False,False,False,False,db9735e9-0aa8-4c6b-9ca7-96843efe0c93,False,False,69978866-472d-4e35-aa23-f88e0e62464d,False,True
False,False,Fri/Sat only with live music and DJs,False,False,True,False,False,True,False,3b57f89c-3f4b-4557-8410-ddaa82637220,False,False,a01b2021-a385-44ac-bbef-d30d7237351c,False,False
False,False,Tues: board games. Wed: 8pm quiz. Riverside view.,True,False,True,False,False,False,False,be442317-97c2-4b63-9acf-bdfd85f186a0,True,False,496f584b-de5c-4c4c-a313-012d38c4bee3,True,False
True,True,Tue:poker night. Wed:darts comp. Fri:karaoke. Sun:games night. Outdoor seating,True,False,True,False,False,False,True,36f830c1-9a7a-481a-a77e-18c2d9ee15ac,False,False,6b9b8be5-b723-44fb-b232-c223fbe8e283,False,True
False,False,"Mon:open mic, Thur: karaoke, Fri/Sat: music, Sun:quiz 8.30pm ",True,False,False,False,False,True,False,d345a6b6-b95e-4f35-9cda-66e75badb7a9,True,False,a8b1ab7e-9d81-4869-96a7-9a3773b0113d,False,False
False,False,Gay friendly bar with drag and music events,True,False,False,False,False,False,False,f0f9f809-0819-4a12-9a7e-8ff31572a1e2,False,False,e5347ecf-5093-4f0e-a653-71cbe4399138,False,False
False,False,Mon game night and balcony seating,True,False,False,False,False,False,False,4d8254ad-1246-42a6-bfb0-11b7e40e413b,False,False,5cfc129f-26e0-4402-a0f7-33aa2c8ae308,True,False
False,False,LGBTQ+ friendly venue,False,False,False,False,True,False,False,984c1545-c22b-490a-93d9-8873b3a08adf,False,False,91eb7d23-3285-4336-bec2-c1011156bb69,False,False
False,False,Last Sun live jazz,False,False,False,False,False,True,True,3e36642a-c63f-406b-9e10-b70b4ace2d69,False,False,6ccb1064-23da-47ab-8d63-7c5a5d3bbaf5,False,True
False,False,Speak easy changing bar,False,False,False,False,False,False,True,80639f64-eda8-42d2-9710-8b3778d23b1c,False,False,75a9abdb-1e32-4572-a4e7-7830715f7d12,False,False
False,False,Weatherspoons,False,False,False,False,True,False,False,29811e34-265f-48ce-b2a2-7b2cb3597648,False,False,918eb9c6-a37d-469a-b6df-3e2112503b7a,False,False
False,False,Wed piano man. Thur jazz nights,False,False,False,False,True,True,False,86812052-266b-460c-92ff-f04233f4e8ae,False,False,a1ba8452-370f-44d9-be98-c33ccc4b8fbb,False,False
False,False,Outdoor seating,False,False,False,False,True,False,False,4523a524-b894-4057-8f68-05512da79c5d,False,False,eb876e2e-c076-4e4c-bcc6-9896372888dd,True,False
False,False,Closed,False,False,False,False,False,False,False,667004f6-2829-40a8-b1ab-79c5343e5fd3,False,False,cd101467-d66d-424d-ad0e-4abb59139afa,False,False
False,False,Mon/Wed 6pm karaoke. Pub with accomodation,False,False,False,False,False,False,False,5a3094e9-5f78-4caa-bc21-23cefc0d0afe,False,False,9db16fde-aa4a-4b1e-ae5f-72d3ab449822,False,True
False,False,Japanese gyoza,False,False,True,False,False,False,False,14ca1c76-ccbf-48b7-aa3f-d0276cb0e0dd,False,False,0c8d44a5-d8c2-4d06-bbfc-a26ff6f3486e,False,False
False,False,Tue quiz. Bar billiards,True,False,False,False,False,False,False,d5518e94-d024-4dec-a5ae-7ce30ef25743,True,False,17c44f22-db76-45e0-bdc2-1d5601e7a1ac,False,False
False,False,Tue: jazz. Sat; live music,False,False,False,False,True,True,False,c1044c8f-4f99-4056-8d6a-c0ada8f65bb8,False,False,5c1cd837-3002-4d31-a119-9d92ea54b800,False,True
True,False,Outside tables,False,False,False,False,True,False,False,25f791cc-a5a6-4cac-8b69-586702af957d,False,False,3a307ef4-9853-4b68-b870-5fb7aeb66615,True,True
False,False,Karaoke hire on Fri/Sat only,True,False,False,False,True,False,False,d32da59a-43c2-4478-a9a0-70e724acc75a,False,False,448170de-3a79-49aa-b8bc-6bcc03b74c93,False,False
False,False,Traditional pub,False,False,False,False,True,False,False,0f215e66-e989-484c-a456-e2c06e807d29,False,False,92cb2a82-ade4-4a67-8f89-d0ec3d728e20,False,True
False,False,Traditional pub with quiz night,False,False,False,False,False,False,False,e74bdf25-8684-46f9-879b-4c756f8408c8,True,False,6038da2a-8f54-478a-933c-faf96de7ebfb,False,True
False,False,Classic pub with open fire,False,False,False,False,True,False,False,e320b2dd-c3d6-42e0-86cf-697ea8b1342a,False,False,5ce9cc0c-712f-42b0-9833-7fedcd0219e9,False,False
False,False,Live music and DJs,False,False,True,False,True,True,False,66734d9a-3068-45b3-bf5a-b81cc4fc86fd,False,False,628cc783-d0f1-4424-a433-fbeeaf88226d,False,False
False,False,Sun 7pm quiz,False,False,True,False,False,False,False,bd3d76b8-8795-4321-85f9-39a8397e5fdb,True,False,f148142f-4930-4446-ae37-118929927c53,False,True
False,False,Traditional pub,False,False,False,False,True,False,False,b9f54374-667d-4707-9e63-ca4802154f9a,False,False,26292b83-44ae-431a-91f3-05acc3e31c25,True,False
False,False,Daily live music,False,False,False,False,True,True,False,83573cce-0fe4-4200-8119-aa22f0657622,False,False,29709fb2-e374-4aba-b82a-e8ea797dd014,False,True
False,False,Classic pub,False,False,False,False,False,False,False,a25aa1c3-6e88-463f-a532-e5c6741cc6e3,False,False,f6108af3-6075-4506-ba8e-13d9f079e9f0,False,False
False,False,Fairground games,True,False,False,False,True,False,False,72f45121-bf7c-4972-b941-7ccdaa076356,False,False,ba9fe7cd-db2f-47c0-8fb3-0002937c7b2a,False,False
True,False,Shuffleboard,True,False,False,False,True,False,False,e7a5873d-e2ce-45d0-bbd3-f3a37575a672,False,False,bf947bbc-a97c-4016-96bb-33e294dbb354,False,False
False,False,Riverside bar with outdoor seating,False,False,False,False,False,False,False,ef3de685-4c13-4560-bd49-e6060f9ea86b,False,False,1b44bf4a-7957-4cc5-8a7a-8cbad311ed4e,True,False
True,False,Riverside bar,False,False,False,False,True,False,False,132ae07c-5a77-4646-b439-efb23e4ae3cf,False,False,ecbc89e5-9949-4484-8d20-8fb11c68eb32,True,False
False,False,Riverside setting with some events,True,False,True,False,False,False,False,d0a713b3-1211-417a-b221-1b2679230679,False,False,04b4d442-7ac3-4c13-9a04-a7b42d5d5eaa,True,False
False,False,Traditional pub at the O2,False,False,False,False,False,False,False,5a95a497-6a8a-4c1c-99bc-92d74e20921f,False,False,49ab558d-4a75-4ae7-85fa-011751f8248c,True,True
False,False,Weatherspoons at O2,False,False,False,False,False,False,False,1150b070-051c-4757-9539-0b085a4551dc,False,False,4a47f365-9643-4215-87a9-6f5a69869cf3,False,False
False,False,Brewery tours,False,False,True,False,False,True,False,dce72725-aec6-495c-93a4-88fa5b2ddef5,False,False,287712f4-6d18-48fc-8002-28033c5c3182,False,False
False,False,Rooftop bar,False,False,True,False,False,False,False,1305f2b9-18f3-4e05-964c-000407d6dc88,False,False,c8a7162c-0c5a-424c-a60e-7c341e4e9db7,True,False
False,False,Wed 8.30pm quiz,False,False,False,False,False,False,False,162dd12d-330c-429f-a3e1-12661ebfb5c7,True,False,30d8ddfd-a287-4e2e-b901-be518b672114,True,False
False,False,Riverside pub with fine dining and occasional quiz nights,False,False,True,False,False,False,False,9e9a798f-92a8-4846-9d34-e04ab3e820d5,True,False,4340627c-3e5c-43a4-a972-ec41b8d9784c,True,True
False,False,Riverside pub with Wed 8pm quiz,False,False,True,True,False,False,False,06d84519-d68f-4037-a943-fb10361b023d,True,False,396d4550-a6e2-4fc0-9ab9-58c3be54bfeb,True,False
False,False,Colourful pub with accommodation. Tue 8.30pm quiz. Fri-Sun live music,False,False,False,False,True,True,False,9b132499-96eb-417c-af3d-9f364172ef33,False,False,e863cbb5-db2c-447a-93fa-773ff4ec7738,False,False
False,False,Traditional pub,False,False,False,False,False,False,False,ce2548a3-47f9-4e24-9ac3-3cd34805290a,False,False,714feed4-a2c0-49dc-b32f-e55fcde221b6,False,True
False,False,Brewery tours and Thurs live music,True,False,False,False,False,True,False,b8008c1f-9c21-46e9-9d45-6ea226c5cedb,False,False,f33cf5f4-2e72-4e85-8ed7-65ef0f5200d1,False,True
False,False,Wed quiz. Sat live music,False,False,True,False,False,True,False,0b1ef52c-4497-4de4-b606-305b2ee1911e,True,False,74edb169-e56e-436b-8cf3-6dc8f78a28b3,True,False
False,False,"Odd quiz, poker and live music events.",True,False,True,False,False,False,False,6fe92b26-ef10-4919-bcff-4e47c5cf763c,False,False,08a6b58e-29b5-4b2e-a9a7-143206625cf5,False,False
False,True,Tue games night. Wed quiz night. Fri/Sat live music ,True,False,False,False,False,True,False,c842ceb4-a74b-43d4-8441-3adbbd4daf8d,True,False,606878f2-cec6-4cf0-8e2d-d8da6c1f1479,True,True
False,False,Riverside pub with Tue 7.30pm quiz,False,False,True,False,False,False,False,77b9faed-deb3-45be-b880-9d6ca3727a53,True,False,08f12afc-fd79-4948-b0fe-3b1d0e71aed9,True,False
False,False,Beer garden with retractable roof,False,False,True,False,False,False,False,9cc8f7a4-28c9-4e3e-9a03-b2d78ab4f09f,False,False,366e9323-8a0f-4d07-be2a-ad2f234387b3,True,False
False,False,Bar billiards,True,False,False,False,True,False,False,17ee2a1c-5789-46fb-86a6-6e248f4beba9,False,False,2777e6ff-cf1b-43f6-8ed4-35ea80773491,False,False
False,False,Outside space and £6 Thurs,False,False,False,False,True,False,False,e600a80e-b8d6-49d9-b528-d9186c22fc1c,False,False,82119329-ecdb-4db2-8477-e93483fab8ed,True,False
False,False,Gay friendly bar. Mon/Tue closed,False,False,False,False,True,False,False,be73a1f9-62cc-470a-955b-094c4b734938,False,False,cf1942ac-2ae9-45ef-99e7-e6cbb9c6a7fe,False,False
False,False,Bar billiards and outdoor seating,True,False,False,False,False,False,False,d27344c5-c1f5-4d13-b79f-057b14a0a360,False,False,b015da6b-9e23-4c75-b6a2-f5346e2d7ae1,False,False
False,False,Basement music venue,False,False,False,False,True,True,False,a8467bfa-1f5e-482c-96d3-0e2206aa81c2,False,False,3cdbf21c-00e1-4e20-afd2-15709db01c06,False,False
False,False,Classic pub,False,False,True,False,False,False,False,a406bcc7-0efb-4c7d-af97-eb24246d24bf,False,False,cd805bf0-e182-42e4-a098-e8dd6c6a072a,True,False
False,False,Sat/Sun live music with accommodation. Closed Mon,False,False,False,False,False,True,False,45897c9f-51e7-43fa-91a0-e7e89e29590e,False,False,66b76b68-7ade-4dd9-9e93-6639198637af,False,False
False,False,Modern bar with outdoor seating,False,False,False,False,False,False,False,a2e88552-9cc0-48d5-bb3f-e39cc0006313,False,False,4a0fcb8c-041d-494a-98d8-6bc0c8b1edc9,False,False
False,False,Daytime only,False,False,False,False,False,False,False,44e3ec1e-f40a-445b-9edb-7994fc4d08d1,False,False,f741bcce-71e1-4e88-8268-b0d7a8c153a1,False,False
False,True,Traditional pub,False,False,True,False,False,False,False,ba02de58-64f6-417e-a6f2-6cae49ac3827,False,False,2a49a7ca-030f-4457-9f2b-362361855888,False,False
True,False,Tue 8pm quiz. Fri live music,False,False,True,False,True,True,False,9bb7e86c-ca97-4f53-a349-ebf4a118342f,True,False,eaeeffb9-36bd-4a20-86bd-f7bb306c825a,True,False
False,False,0,False,False,False,False,False,False,False,f47dbe6b-1428-4bb8-a017-0a0062785ed9,False,False,6bf02bfd-6e95-4130-9fec-53d5f0c7bfb1,False,False
True,False,Afro-Caribbean shish bar and restaurant. Wed: bottomless bubbles,False,False,False,False,True,False,False,9a0fe706-c6f5-4caf-8916-9455700a81f6,False,False,e59d92a1-0b17-427d-afb6-b71b3522e473,False,False
False,False,Outside tables,False,False,False,False,True,False,False,aae5bfb3-9a38-4bbc-beab-32ec07e1fd9e,False,False,273289bc-68d2-4cf0-bf30-3a10cce599e4,False,False
True,False,Regular DJs,False,False,False,False,False,True,False,1342830d-e087-49e6-8266-71ea278355b2,False,False,49f7b839-f170-4d25-9b58-f0c9ccb20802,False,True
False,False,Rooftop bar Fri-Sun only,False,False,True,False,True,False,False,e742eaeb-ca3a-4b61-bf87-186aec8dd672,False,False,55080b2b-e62f-42ce-ab50-ef2084c412d3,False,False
False,False,Wed 8pm quiz and drag nights,True,False,False,False,True,False,False,c73c73e4-aefa-48fd-aaa7-c2abdae3aaf5,True,False,147273b9-b5a5-4b9f-9864-9bf54614077d,False,False
False,False,Arcade games,True,False,False,False,True,False,False,abf8bc80-06ed-4fbd-95f5-69aaea242fe5,False,False,5b2a9021-fc5b-4197-8b37-5040f18c119f,False,False
False,False,Cask ales,False,False,True,False,False,False,False,1d87e7f7-723f-46eb-b9b2-cb5b25a489c0,False,False,223d72fa-a700-4352-bcfb-6833b738f5e6,False,False
False,False,Comedy and live music events. Mon-Tue closed,True,False,True,False,False,True,False,1605a183-1c79-44a6-905a-aab6d109bfbf,False,False,f1d20739-7d34-4510-8abe-19c98a9cdf4a,False,True
False,False,Various events,True,False,True,False,False,False,False,8a9a733c-f36b-49e9-8da7-aeb884293d92,False,False,c08f6ffe-4cd7-402c-b399-b7f0ca3abf21,False,False
False,False,Hotel,False,False,True,False,False,False,False,52af26bd-dc00-4812-8766-f2e791d62a50,False,False,1976c287-2c7e-43ce-b71f-a0ba412714f6,False,False
False,False,Mon 8pm quiz. Outdoor seating,False,False,False,False,False,False,False,e11b2048-5a29-48e1-a059-a87797a18ebc,True,False,2bbe7b81-4605-41c9-af7a-f7bee3b46f17,False,True
False,False,Quirky bar. Sunday 5pm quiz. Mon-Wed closed.,False,False,False,False,False,False,False,b7f16ea4-7f50-4d2c-bc48-46cddf0984c0,True,False,ba3f1186-cb12-4988-a3a0-ff8abf78a1b3,False,True
False,False,Table tennis and outdoor seating,True,False,False,False,True,False,True,03720287-a239-42f8-9919-ba66747271b4,False,False,f808b692-a457-44f6-9083-1677f8f2e72c,True,True
False,False,Taproom Wed-Sat only,False,False,False,False,False,False,False,85c71873-b209-4b30-a592-5054413b6d84,False,False,86d4bed9-0eb8-456f-9195-d7aebce3477b,False,False
False,False,Wine tours,False,False,False,False,False,False,False,d99dfb84-5486-422d-9698-cec02a5bb71a,False,False,4e560109-3f90-47a2-9df5-cc0e0274e738,False,False
False,False,"Mon, Thur-Sat live music",False,False,True,False,True,True,False,8963e59d-8ccb-4992-9834-7904450120e6,False,False,857df822-a4a5-4eca-b72a-742549fe2972,False,False
False,False,Theatre pub. Mon 7.30pm quiz,True,False,True,False,False,False,False,5b901c7f-6de6-4051-897b-d2366f5d92a6,True,False,f9d9066b-81cc-40c9-9258-eb5c66079535,True,True
False,False,Riverside pub. Tue 7pm quiz,False,False,True,False,False,False,False,5587d72c-15c0-4308-8f8b-9afe523627fb,True,False,e1f11f9c-ae47-4194-b61c-f35567aa4e8a,True,True
False,False,Sun 7.30pm quiz,False,False,False,False,False,False,False,ecefbb5e-f81c-4380-9c13-97f27c06954e,True,False,3197baf3-2e9d-4402-817d-326586207155,True,False
False,False,Classic pub,False,False,True,False,False,False,False,649863b1-2207-4d30-b4ac-c4b6ed484d62,False,False,e235a08c-73f7-4558-8f43-ecb2ec4b3590,False,True
False,False,Riverside pub. Tue 7.30pm quiz bingo,True,False,True,False,False,False,False,d3b6ad54-f464-4c7c-ad22-703c699ae5ec,True,False,df7875e6-48a1-4a9c-8c91-4b8aa3789c13,True,False
True,False,Sandy beach bar. Occasional events. Mon-Wed closed,True,False,True,False,False,False,False,d146e8d7-4e0f-4814-ac83-2b1b419e9ff6,False,False,a81742f6-bb4c-4a32-a97a-16977fd6b704,False,False
False,False,Wed 7.30pm quiz,False,False,False,False,False,False,False,735704b6-f5af-4d0c-a9d3-b670fe3c7f1a,True,False,86aa4518-f3a4-4133-b50f-67c1c0619026,True,True
False,False,Classic pub,False,False,True,False,False,False,False,5d96f568-3e37-48b6-8260-670cb82e6eb2,False,False,b596fe99-ee68-4d10-80fa-6e086da04fc8,True,False
False,False,Wine bar,False,False,False,False,False,False,False,2c42f683-4123-446b-8d5e-53abbe613dcf,False,False,4c11bd98-c293-4cbb-8bd9-476c9a06d0e8,False,False
False,False,Riverside bar,False,False,True,False,False,False,False,5950c892-4752-45e5-b553-a61967bac1ab,False,False,8f0fbb44-40d0-4994-93ff-aba506b978ea,True,False
True,False,Sun 7pm quiz,False,False,True,False,False,False,False,b5a20b56-13dc-4707-a4b2-f381927d863b,True,False,5a4743d4-19a0-45e1-b0e4-79ad4801e35c,True,True
True,False,"Tues:steak night, Wed:unlimited wings",False,False,True,False,False,False,False,a760c277-aa87-4a25-b811-a6476503acf6,False,False,0b7cd5e9-bda0-4a85-80ec-009cc280d423,True,False
False,False,Sports and social club,True,False,False,False,False,False,True,3b05d8a9-6c34-4508-a0ba-a8dec0354501,False,False,a77aa86b-afda-4ce2-b6a6-1cbc3f777c8a,False,True
False,False,Quirky decor. Closed Mon,False,False,False,False,True,False,True,e5999686-9288-4e72-97ab-e6d40c91d8a8,False,False,598f518c-3101-4661-bfb9-32b9824952b5,False,False
False,False,Wed 7pm quiz,False,False,True,False,False,False,False,479223e8-2444-4c90-af1b-276047066bd7,True,False,6c2e6752-57ac-4573-84d4-272cfe59063a,True,False
False,False,Taproom with pizza. Closed Mon,False,False,True,False,False,False,False,273730d6-1943-4988-a03c-636b744e477e,False,False,7d2e918b-3f1f-4974-aab3-519a793451b4,False,False
False,False,Mon 8pm quiz with some live music events,False,False,True,False,False,True,False,01e4fc21-05fd-4289-aa17-8b6f1ecbaff1,True,False,abcd6a2f-2237-479c-8543-241f7a26b80d,True,True
True,False,Bar with pizza. Cocktail masterclass,True,False,True,False,True,False,False,643295da-0a57-457d-a6b5-84b4248020cd,False,False,8bbd292d-2eb8-4f97-b5fb-35aeaccb3390,False,False
False,False,Riverside pub. Tue 7.30pm quiz,False,False,True,False,False,False,False,9599e4f0-ade0-4f0f-9474-79522540b795,True,False,fd0017b1-110e-4f40-a18c-f3c9a6da09b5,False,False
False,False,Sat live music. Closed Mon,False,False,False,False,False,True,False,05f4d08e-e2cc-4597-9964-96bc3fd9c799,False,False,ff9f6c89-1eda-4c15-a68e-fa096053cbd3,False,False
False,False,Riverside,False,False,True,False,False,False,False,40243318-45ae-459f-bc19-1eb43598bdd9,False,False,b50bda78-ad2b-4604-8434-1a35b920dff7,True,False
False,False,Traditional pub,False,False,True,False,False,False,False,f555e6f4-e30d-43b2-acbe-e2c3fb4c4cea,False,False,e3ddd5e1-773e-454b-87e5-7c04bfdefd4b,True,False
False,False,Traditional pub,False,False,True,False,False,False,False,8af6ff33-381c-4847-9fb2-cbf949fdb090,False,False,2b1fea73-87ef-4592-b14a-31fd63c96130,True,False
False,False,Riverside pub. Tue 7pm quiz. Regular jazz nights,False,False,False,False,False,True,False,e9ec51c9-fd81-4b03-b3b2-0a3b1f16bfc6,True,False,ad091316-a378-468f-b42a-4d045cbe3c19,True,False
False,False,Mon 7.30pm quiz,False,False,True,True,False,False,False,c9f7df01-abab-4555-a88e-26b323912bb7,False,False,231145ac-260b-4692-a4a6-db8040eab8ec,True,False
False,False,1st Tue quiz. Fri live music,False,False,True,False,False,True,False,f86ba14f-22b0-4492-9aa4-6234cced8e8a,True,False,e6c65ab0-e4f2-4dcd-a91c-c6ce13e392f7,True,True
False,False,Fri & Sat music,False,False,True,False,False,True,True,ae3acdb6-5195-4db8-8ac8-0815234d7f33,False,False,d4529f58-089a-4f4d-bfdc-e5c9a1797b14,False,True
False,False,Wed quiz. Thur comedy,True,False,False,False,True,False,False,a9f0a007-62eb-47ab-b1bc-b893208a1c06,True,False,fd608911-c709-4e24-a771-4f0e2ef627e6,False,False
False,False,Modern pub,False,False,True,False,False,False,False,8d1dc503-5c43-4954-9fb7-7770ad12b729,False,False,d58a25a2-dd38-425f-bc2c-fd34c5f6e73a,True,False
False,False,Sun 7.30pm quiz,False,False,True,False,False,False,False,525a8c71-6eb6-422a-870c-2f66d5d65808,True,False,a4b51b05-b01f-4e20-a708-07d9e9201786,True,False
False,False,Tue 8pm quiz,False,False,False,False,False,False,False,58d0c171-def5-4abf-8ae8-8d6b8dbea0de,True,False,7c2a822b-6875-4007-8cd9-40fc902ec8d4,True,False
False,False,Traditional pub,False,False,True,False,False,False,False,fe76dd20-eba9-496c-aace-871e013f4657,False,False,6f21b4e7-5398-426d-99b9-2c4216e616d7,True,False
