address,area_identity,category,place,pub_deletion,pub_identity,pub_latitude,pub_longitude,pub_name,rank,station_identity
"14 S End Rd, Greater, London NW3 2QE, UK",3604053e-7d97-4da1-a00f-e65844248107,bar,ChIJ7w902YoadkgR8pJWtXxkdZE,False,861aa935-2abd-4e2f-8ae9-a66b046e75c9,51.5546877066085,-0.1655888557434082,The Garden Gate Hampstead,0.0,dd775ba4-4f37-42fb-87e6-c51bb91a8419
"250 Haverstock Hill, London NW3 2AE, UK",3604053e-7d97-4da1-a00f-e65844248107,bar,ChIJgxNqoIwadkgR1NmhPWGPOCw,False,6a3869ac-c7b9-4b0e-8f34-a8ea858a452c,51.55237953734913,-0.1672840118408203,The George,0.0,16dc8b1d-6923-4eec-8801-b8e5f888514f
"32 Downshire Hill, Greater, Hampstead Heath, London NW3 1NT, UK",3604053e-7d97-4da1-a00f-e65844248107,bar,ChIJD7PHdYoadkgRk9GCF5iTGIs,False,818ffc93-d7ef-4eaa-bfac-81af7b1fb6f4,51.556982417741104,-0.168914794921875,Freemasons Arms Hampstead,0.0,dd775ba4-4f37-42fb-87e6-c51bb91a8419
"67 Fleet Rd, London NW3 2QU, UK",3604053e-7d97-4da1-a00f-e65844248107,bar,ChIJgbPaWPQadkgRiLCS1KyMnVo,False,8667fb3f-bfb6-4985-b33a-dbb9a5137a47,51.5533935452056,-0.1615548133850097,The Stag Belsize Park,0.0,dd775ba4-4f37-42fb-87e6-c51bb91a8419
"50 England's Ln, Greater, Belsize Park, London NW3 4UE, UK",3604053e-7d97-4da1-a00f-e65844248107,bar,ChIJI9zSbu0adkgRnSbGzECcwTk,False,b9c0b467-4b1f-40f5-bbdb-39fb34fe9102,51.54568118085837,-0.1627779006958007,The Washington,0.0,16dc8b1d-6923-4eec-8801-b8e5f888514f
"71-73 Torriano Ave, London NW5 2SG, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,bar,ChIJzaf3SAQbdkgREGVojK92WBA,False,ad01716e-2623-4e4b-bcfe-ff91b14b2927,51.55033811087074,-0.132908821105957,The Rose & Crown,0.0,beac557c-22e4-4123-a821-bce558d0ca32
"292-294 Kentish Town Rd, London NW5 2TG, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,bar,ChIJKxpOBQIbdkgRDEa0oYUpLI4,False,083fcd78-e119-48ec-92c1-604a8645fb7c,51.5509785682552,-0.1404404640197754,Assembly House,0.0,beac557c-22e4-4123-a821-bce558d0ca32
"256 Kentish Town Rd, London NW5 2AA, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,bar,ChIJnZet8bsbdkgRN6CDJw7msAw,False,a291e7bb-abb2-41c7-abb5-64b370b5c51c,51.54979104638146,-0.1405048370361328,The Parakeet Pub,0.0,beac557c-22e4-4123-a821-bce558d0ca32
"42-44 Gaisford St, London NW5 2ED, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,bar,ChIJw4ck5gIbdkgRmokLYvcDorI,False,a6c70aaa-c0c0-4548-9583-7cb454a56cdb,51.54802972090253,-0.1388955116271972,The Lion & Unicorn,0.0,beac557c-22e4-4123-a821-bce558d0ca32
"33 Kentish Town Rd, London NW1 8NL, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,bar,ChIJbbAh9OEadkgRE2YTw3Vg0Lk,False,33ed0695-3eaa-46b5-9edf-29531eb2952d,51.54099708278264,-0.1422643661499023,The Devonshire Arms,0.0,c8ba9409-51c5-4435-ac3c-9b17feb49030
"7-9 Kentish Town Rd, London NW1 8NH, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,bar,ChIJB3aZwOEadkgRiRVaE4k0EHg,False,97c261d5-5d57-4287-abfd-d200009c1371,51.539635801470375,-0.1424789428710937,Simmons Bar | Camden Town,0.0,c8ba9409-51c5-4435-ac3c-9b17feb49030
"163 Royal College St, London NW1 0SG, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,bar,ChIJ11m2lB4bdkgRLq5mP89TImM,False,ddcba12b-1354-40cb-9164-d34884314057,51.53996945261783,-0.1370501518249511,The Prince Albert,0.0,ec90fc90-5f25-4090-ad52-824e6d6bf3a9
"102, 104 Camden Rd, London NW1 9EA, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,bar,ChIJ0WJ61B0bdkgRmTHPG4A1Ddc,False,8de30c31-9684-405e-ac4f-b8a3db376852,51.54153090747632,-0.138401985168457,Camden Road Arms,0.0,ec90fc90-5f25-4090-ad52-824e6d6bf3a9
"Arch 87 Randolph St, London NW1 0SR, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,other,ChIJo5NumoobdkgRGfK77A97BdY,False,3cacdc43-983d-4119-986a-1587674c025e,51.54149087084148,-0.1367068290710449,Werewolf Beer,0.0,ec90fc90-5f25-4090-ad52-824e6d6bf3a9
"1 Randolph St, London NW1 0SS, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,bar,ChIJv4EgGxwbdkgRcUorQWbqSQc,False,83aeeb5f-1bfd-4372-b4bf-4d43b87c9601,51.54183785383966,-0.1360201835632324,The Colonel Fawcett,0.0,ec90fc90-5f25-4090-ad52-824e6d6bf3a9
"2 Mornington St, London NW1 7QD, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,bar,ChIJgfBR8N8adkgRbVliZWoAwRw,False,1add98b7-8cca-4c6e-9a8a-a35e3b4e41ec,51.53516464009036,-0.1416850090026855,Sheephaven Bay,0.0,5106bb92-15f7-4a97-bff4-a34c67166620
"65 Gloucester Ave., Greater, London NW1 8JH, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,bar,ChIJTVTqa-YadkgRyEMO3y9mWPY,False,9cd250f7-f340-4f1b-a8bd-452d2489fdc7,51.54004952852922,-0.1507830619812011,The Engineer,0.0,4b98db3e-0783-44af-b754-d21db1ec905a
"90 Gloucester Ave., London NW1 8HX, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,bar,ChIJsSWaU-8adkgRt0VVi8cRkg4,False,3ec4f64f-6065-4e19-8b70-031605d30962,51.54150421639033,-0.1532721519470214,The Lansdowne Pub & Dining Room,0.0,4b98db3e-0783-44af-b754-d21db1ec905a
"49 Regent's Park Rd, London NW1 8XD, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,bar,ChIJZ4BFT-kadkgRlXAmSTipNDs,False,f2e85f28-1978-481b-a3d4-87259afcde64,51.54058336433798,-0.1576924324035644,The Queens,0.0,4b98db3e-0783-44af-b754-d21db1ec905a
"22 Chalcot Rd, London NW1 8LL, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,restaurant,ChIJ1xsouugadkgRoOZ2_HPF1DM,False,86de5080-7da2-4cd1-aac3-d91cf018b910,51.54040986838701,-0.1540231704711914,The Princess of Wales,0.0,4b98db3e-0783-44af-b754-d21db1ec905a
"11 Princess Rd, London NW1 8JR, UK",8576a0cd-0b4d-4a85-ba3c-122360e7d5f8,bar,ChIJG_qwK-YadkgRu-BiGyObzEM,False,868b221f-aea2-4448-b3e9-1c3e44fff92e,51.53880833606918,-0.1526284217834472,The Albert,0.0,4b98db3e-0783-44af-b754-d21db1ec905a
"441 Battersea Park Rd, London SW11 4LR, UK",def450bf-c4cf-488e-9602-95a28f6d7020,bar,ChIJ_Tz4dKAFdkgRDyt7tUU7LCM,False,b6b8e759-b519-43ee-9bdc-bebaa7bef1c8,51.47269600789412,-0.1626276969909668,The Lighthouse Battersea,0.0,7fa845a7-a3fd-4eff-921d-0a8415dc32c5
"276-288 Lavender Hill, London SW11 1LJ, UK",def450bf-c4cf-488e-9602-95a28f6d7020,bar,ChIJl7aSE2AFdkgRJvP1JW_e9hI,False,b948ebf2-4ed4-4188-afdd-8d4daf242706,51.464034201733526,-0.16754150390625,The London & South Western - JD Wetherspoon,0.0,7fa845a7-a3fd-4eff-921d-0a8415dc32c5
"89 St John's Hill, London SW11 1SY, UK",def450bf-c4cf-488e-9602-95a28f6d7020,bar,ChIJe_W0LJoFdkgRcWspCshbNmA,False,d6bce8f4-f1db-4b8b-8bcf-c12cb7581e81,51.46161448367776,-0.1732063293457031,The Plough Clapham Junction,0.0,7fa845a7-a3fd-4eff-921d-0a8415dc32c5
"51 Lavender Gardens, London SW11 1DJ, UK",def450bf-c4cf-488e-9602-95a28f6d7020,bar,ChIJESD07KIFdkgR4Z_mpA-l1gU,False,915d00c0-49dc-4036-ac5c-92153e281064,51.46420798869977,-0.1626062393188476,The Four Thieves,0.0,7fa845a7-a3fd-4eff-921d-0a8415dc32c5
"110 Battersea Rise, Greater, London SW11 1EJ, UK",def450bf-c4cf-488e-9602-95a28f6d7020,bar,ChIJ6YDuO5cFdkgR7vGzEUtYbs0,False,1fe108f3-ae4e-4182-b744-b04fe60c2e5c,51.46066527747206,-0.1690006256103515,Hawkins Forge,0.0,7fa845a7-a3fd-4eff-921d-0a8415dc32c5
"8-10 Northcote Rd, London SW11 1NT, UK",def450bf-c4cf-488e-9602-95a28f6d7020,bar,ChIJO4q7CZcFdkgRkho-NfLiyGU,False,1524dcfa-ec35-4518-8373-45b6a1d702c8,51.46046473842374,-0.1670050621032714,Northcote Records,0.0,7fa845a7-a3fd-4eff-921d-0a8415dc32c5
"94 Northcote Rd, London SW11 6QW, UK",def450bf-c4cf-488e-9602-95a28f6d7020,bar,ChIJtXDyc5YFdkgRYgbMy8kOF2g,False,9e6a558a-b9ba-49c4-ab9b-a15419070fde,51.45748328731138,-0.1659107208251953,Northcote Arms,0.0,7fa845a7-a3fd-4eff-921d-0a8415dc32c5
"104 Chatham Rd, London SW11 6HG, UK",def450bf-c4cf-488e-9602-95a28f6d7020,bar,ChIJfWVxOr4FdkgRGCDWG4u3v3s,False,04972c65-d348-4b94-b7c4-d22f6ae9578b,51.45515681799201,-0.1632070541381836,The Eagle Ale House,0.0,50dd29fb-9e61-46e2-b670-7d27542586f4
"20 Bellevue Rd, London SW17 7EB, UK",fa1a6a3f-9a28-4e98-8114-5daf04677e4b,bar,ChIJj0m1p-kFdkgRkJLSJOub0Fg,False,c966c188-cb5e-4d6f-9e1a-c6e73f8dfbc5,51.44490022089409,-0.1666831970214843,The Althorp,0.0,50dd29fb-9e61-46e2-b670-7d27542586f4
"223 Mitcham Rd, London SW17 9JG, UK",fa1a6a3f-9a28-4e98-8114-5daf04677e4b,bar,ChIJKwCzT3IGdkgR-BfUHxC5zSQ,False,c6dc0911-17ad-48e9-8574-4aa107f434c4,51.42266745886646,-0.160224437713623,Ramble Inn,0.0,4905cf31-d543-4766-bb58-374ded7be23d
"2 Greyhound Ln, London SW16 5SD, UK",694afc53-63a6-4bb5-b7cd-f45058482cbe,bar,ChIJCcNkzYgGdkgR8dPjET2qYIc,False,eab9451c-265a-4d83-b539-e782c24bb490,51.418372158791485,-0.1347327232360839,The Railway,0.0,caddef42-839d-439d-ac00-b1372bdf3246
"498 Streatham High Rd, London SW16 3QB, UK",694afc53-63a6-4bb5-b7cd-f45058482cbe,bar,ChIJ2fCVI5AGdkgR-ovtHBbXlKU,False,2b58e4be-e0f8-492d-9637-6faa0ca4f6fc,51.419442676326106,-0.1283597946166992,The Bull Streatham,0.0,caddef42-839d-439d-ac00-b1372bdf3246
"426 Streatham High Rd, London SW16 3PX, UK",694afc53-63a6-4bb5-b7cd-f45058482cbe,bar,ChIJyQr9NYUGdkgROrcBCWUBxBI,False,6107c63a-ce8e-45b0-85ce-638924bd5644,51.4216237782176,-0.1291537284851074,The Mere Scribbler Pub (Streatham Common),0.0,8a3533c1-bdcb-4e00-aacb-05eaee15bd3d
"13 Mitcham Ln, London SW16 6LQ, UK",694afc53-63a6-4bb5-b7cd-f45058482cbe,bar,ChIJAVe5rYMGdkgRBli5xdTNoF8,False,82cb7b2e-bb83-4c43-951a-e977677112e7,51.428193216903615,-0.1322436332702636,The Manor Arms,0.0,8a3533c1-bdcb-4e00-aacb-05eaee15bd3d
"53A Streatham Hill, London SW2 4TS, UK",694afc53-63a6-4bb5-b7cd-f45058482cbe,bar,ChIJx6iN3CQEdkgRzns7vHuhdXw,False,b04f1ea2-c615-4947-8641-9dabdf439140,51.44033950755546,-0.1253342628479004,Streatham Wine House,0.0,131c5195-b791-4ad0-a539-58b18cce7af5
"2a Streatham Hill, London SW2 4AH, UK",694afc53-63a6-4bb5-b7cd-f45058482cbe,bar,ChIJhw_huzsEdkgR4imPN2iGaH0,False,e6adbab2-cc94-4d90-a2ac-4265aec986ef,51.44507408071843,-0.1248407363891601,Crown & Sceptre,0.0,131c5195-b791-4ad0-a539-58b18cce7af5
"169 Lyham Rd, Brixton Hill, London SW2 5PY, UK",8aed4e72-6690-4915-88c7-a7047131bf7e,bar,ChIJp5oiZTgEdkgR-5O_pW79EXE,False,ef71847c-035f-4d12-ae3d-992b05a1402d,51.45345868794211,-0.1268362998962402,Prince of Wales - Brakspear Pubs,0.0,2bd263ff-b94b-4028-9513-bcc026e1748f
"83 Lansdowne Way, London SW8 2PB, UK",b6fba238-e15d-4046-add2-5cbd96c5213d,bar,ChIJuSapmvcEdkgRrxUB2yA53iI,False,b29eb1ff-292d-425a-bdca-d017c819f7f8,51.47488793266292,-0.12833833694458,The Priory Arms,0.0,083b6bbc-456d-4ad0-9bd3-2e9d28dbd71d
"58 Millbank, London SW1P 4RW, UK",d41f64bb-46cf-4fc0-892e-4ebf263897a1,bar,ChIJVTXxpegEdkgRDwcK5k77nrI,False,cce40d2c-4f59-49c1-8be3-5d51b33a6163,51.48941345459399,-0.1287245750427246,The Morpeth Arms,0.0,0dc4c33c-a54e-4c36-9cc9-ece24b27bd1c
"14 Vauxhall Bridge Rd, London SW1V 2SA, UK",d41f64bb-46cf-4fc0-892e-4ebf263897a1,bar,ChIJvRHgZuYEdkgRUitqnE18sHk,False,facd8fad-fc62-4519-9751-bbb0d06b01fe,51.48985435944185,-0.1314926147460937,White Swan,0.0,0dc4c33c-a54e-4c36-9cc9-ece24b27bd1c
"6 Charlwood St, Lillington and Longmoore Gardens, London SW1V 2EE, UK",33869d87-05dc-4728-a03a-c94cbab80292,bar,ChIJSSxMAuEEdkgR5tG9FenV-mM,False,59789e1f-5ea2-4b87-901f-fbf69bd59701,51.49113696748261,-0.1373505592346191,Cask Pub & Kitchen,0.0,0dc4c33c-a54e-4c36-9cc9-ece24b27bd1c
"71 Palace Gardens Terrace, London W8 4DY, UK",f54b7658-a904-4e35-bfac-585287f06a64,bar,ChIJ5YmjWPkPdkgR8B8UYEF1zeA,False,70f8f3dd-6351-4c10-98a3-e32e2d28c1f6,51.508488710199984,-0.1939344406127929,"The Mall Tavern, Notting Hill",0.0,871133b6-4992-42b0-afde-c2a37c42438c
"119 Kensington Church St, London W8 7LN, UK",f54b7658-a904-4e35-bfac-585287f06a64,bar,ChIJGTDVMfoPdkgROs9QO9Kgmjc,False,7a6c2b0c-ae9c-4812-a776-cbadb8750566,51.50691276617802,-0.1948142051696777,"The Churchill Arms, Kensington",0.0,871133b6-4992-42b0-afde-c2a37c42438c
"7 Portobello Rd, London W11 3DA, UK",f54b7658-a904-4e35-bfac-585287f06a64,bar,ChIJE3Xg7PwPdkgRFMwql4bIyXA,False,9dca8f6b-f963-4d79-979b-d468162ed14b,51.51097271467499,-0.1978397369384765,The Sun In Splendour,0.0,871133b6-4992-42b0-afde-c2a37c42438c
"54 Ladbroke Rd, London W11 3NW, UK",f54b7658-a904-4e35-bfac-585287f06a64,bar,ChIJB9cPfeQPdkgRSd-oA-sUBm0,False,a848c17e-a4f9-4d91-953f-e3a0442040d1,51.509062981334914,-0.2028608322143554,The Ladbroke Arms,0.0,29744523-95e9-4224-bbd4-1642e705952e
"40 Holland Park Ave, London W11 3BD, UK",f54b7658-a904-4e35-bfac-585287f06a64,bar,ChIJW9xDR-QPdkgRT8ntIR0mkHU,False,5e4d6137-ef10-4c8b-ae38-aeceaa89dc59,51.50800791949694,-0.2034831047058105,The Mitre,0.0,29744523-95e9-4224-bbd4-1642e705952e
"250 Ladbroke Grove, London W10 5SL, UK",f54b7658-a904-4e35-bfac-585287f06a64,bar,ChIJSTyTZSIQdkgRZFiNhTpYbzs,False,87582c9a-a4ff-4f8a-9c1f-1057c51a24ee,51.52217576130714,-0.2125167846679687,The Eagle,0.0,03e27edf-b497-4e44-908f-f4eb046d28bf
"6-8 All Saints Rd, London W11 1HH, UK",f54b7658-a904-4e35-bfac-585287f06a64,bar,ChIJ_cPbnPsPdkgRdv3iOTQsVJk,False,0749dc1d-64cb-4c59-b900-82481ccb3fc4,51.51760941705478,-0.2033972740173339,The Little Yellow Door,0.0,de3a28c7-96da-4bf4-b97e-123f5d29e879
"Warrington Hotel, 93 Warrington Cres, London W9 1EH, UK",3604053e-7d97-4da1-a00f-e65844248107,bar,ChIJgYrhaKYadkgRsaYEvYGy7aM,False,180f2d7c-ac08-4db1-88a7-ffb8f4d0029d,51.527222240712575,-0.1831626892089843,The Warrington Hotel,0.0,4b879c91-afea-4ffc-9cc1-dd98c0c36325
"165-167 E End Rd, London N2 0LZ, UK",3604053e-7d97-4da1-a00f-e65844248107,bar,ChIJYeMGTxoadkgRRz4N1sVDmnw,False,5b4b2fef-e480-4c23-aed5-4f5f180e50e1,51.59078929861185,-0.1723265647888183,Five Bells,0.0,04c5d21f-c176-4735-b82d-a68a1cd83b86
"69 High Rd, London N2 8AB, UK",4405ca8a-c2a0-4040-94c2-877f2b6ced1d,bar,ChIJ5bwduyIadkgRut5EZ20KkkM,False,b97c49e9-c8a8-40f6-b7be-5604e201548a,51.58936284974034,-0.1640868186950683,The Bald Faced Stag,0.0,04c5d21f-c176-4735-b82d-a68a1cd83b86
"130 High Rd, London N2 9ED, UK",4405ca8a-c2a0-4040-94c2-877f2b6ced1d,bar,ChIJI4X1gyIadkgRh36rgIIhkvc,False,93ca1ef7-254a-40f8-b767-aab9beefbfc3,51.59078929861185,-0.1641726493835449,Maddens Bar East Finchley,0.0,04c5d21f-c176-4735-b82d-a68a1cd83b86
"749 High Rd, London N12 0BP, UK",3604053e-7d97-4da1-a00f-e65844248107,bar,ChIJUQY0bO8ZdkgRDT4eYLqUtAc,False,0a0b64ce-badb-49b7-b4e6-2a725d564598,51.614126037727054,-0.1765966415405273,Tally Ho,0.0,68cffadd-b57d-46db-9b95-2464fb318eba
"1262 High Rd, London N20 9HH, UK",3604053e-7d97-4da1-a00f-e65844248107,bar,ChIJcapBesUZdkgRCfvGoPyoodI,False,44f933f3-3089-4df8-b983-489565b2424b,51.630178906147165,-0.1745367050170898,The Griffin,0.0,03d3956e-7903-4350-988f-d20a3b0abd75
"The Cavalier, 67 Russell Ln, London N20 0BB, UK",4405ca8a-c2a0-4040-94c2-877f2b6ced1d,bar,ChIJMRheE7oZdkgR5ZMJeI4aA1w,False,9d834e48-f83d-4419-9899-e4b3b9a3dc69,51.62967276133215,-0.1579713821411132,The Cavalier,0.0,be975cc6-f52e-421f-8941-be52ab44fecd
"290 Chase Rd, London N14 6HA, UK",4405ca8a-c2a0-4040-94c2-877f2b6ced1d,bar,ChIJDYPPr7MZdkgRmRO3VpTN_2w,False,7125c473-2206-4d03-a5ea-920308ad3e68,51.6331490632232,-0.1272010803222656,Hart Lounge,0.0,84599840-1628-462a-b945-201170d347c1
"128 Bourne Hill, London N13 4BD, UK",4405ca8a-c2a0-4040-94c2-877f2b6ced1d,bar,ChIJD4vccT0ZdkgRgWI7HphyBbs,False,d3a1324e-92ef-46d4-bcbe-5a616bfe8cee,51.628713734616426,-0.11735200881958,The Woodman N13,0.0,84599840-1628-462a-b945-201170d347c1
"74 Hoppers Rd, London N21 3LH, UK",4405ca8a-c2a0-4040-94c2-877f2b6ced1d,bar,ChIJ-wc5tTAZdkgRih-65IGoEbY,False,0f579ca8-06f4-427a-ab4d-ae685bc3a473,51.62551683247085,-0.1047992706298828,The Dog & Duck,0.0,b7c661e4-f398-46e6-8d61-08ba9b216151
"316-322 Green Lanes, London N13 5TT, UK",4405ca8a-c2a0-4040-94c2-877f2b6ced1d,bar,ChIJrfRz6UcZdkgRLyhyniGP6eM,False,90833296-6041-48c9-9837-fe090ff67fde,51.619402129700624,-0.1069021224975586,The Alfred Herring - JD Wetherspoon,0.0,b7c661e4-f398-46e6-8d61-08ba9b216151
"128 Tottenham Ln, London N8 7EL, UK",4405ca8a-c2a0-4040-94c2-877f2b6ced1d,bar,ChIJI5Aw8ukbdkgRP-SSJJ0iB0g,False,e4a67441-49af-40bd-ad4c-df88ba87f85e,51.583843270500125,-0.1166009902954101,McCafferty's Bar,0.0,a04705c1-9475-4b69-8255-81af8f42d283
"21-23 Stroud Green Rd, Finsbury Park, London N4 3JF, UK",8e74a1f3-b8fc-4986-a520-0884eb581cb7,bar,ChIJ-6pThJobdkgRnZ2393tj-KE,False,31661734-bb83-4bf4-8c68-0b7afd4f8d48,51.5670004106838,-0.1082968711853027,The World's End,0.0,677aedd7-ea8c-4426-b583-0fc8a9a39601
"19 Perth Rd, Finsbury Park, London N4 3HB, UK",8e74a1f3-b8fc-4986-a520-0884eb581cb7,bar,ChIJqaYaYZAbdkgRDEOzEbBRzds,False,781b0d4c-788a-4bcb-8cec-c4384c566b57,51.56856093792023,-0.1082110404968261,The Faltering Fullback,0.0,677aedd7-ea8c-4426-b583-0fc8a9a39601
"20 Fonthill Rd, Finsbury Park, London N4 3HU, UK",8e74a1f3-b8fc-4986-a520-0884eb581cb7,bar,ChIJAUfeHpobdkgR0PQGb1dQGxI,False,ad92a845-98eb-4307-b634-0352e47375bb,51.566413531880656,-0.1115798950195312,The WB Yeats,0.0,677aedd7-ea8c-4426-b583-0fc8a9a39601
"Somerset House, Strand, London WC2R 1LA, UK",31e94930-b83f-4fed-914f-23c75fb14cae,bar,ChIJw2AOYT8FdkgRvyeD3K528WQ,False,875e7d63-8578-4d2e-bffd-3988b3cd2a74,51.51057207795239,-0.1170301437377929,Somerset House Terrace,0.0,a9dd3bb6-f448-4315-b4b9-be59803228f3
"1-5 West St, London WC2H 9NQ, UK",5dbbbdb9-3ab1-4a96-a0e9-edf4ca8bd52a,bar,ChIJVcvKc80EdkgRyV3q0YIzDvc,False,a941296b-15b9-4a8f-8396-088d7bbcd1ba,51.512869014022606,-0.1280593872070312,The Ivy,0.0,ae547f37-ad02-44b8-8860-fc4818c58b7d
"47 Frith St, London W1D 4HT, UK",1676a419-f2d0-4bf4-a5ae-569fea25e991,bar,ChIJVwS659IEdkgRkDBpUYSalUc,False,7e4125a6-b943-4bc7-a8dd-dc3a3127c2b6,51.5134832912505,-0.131535530090332,Ronnie Scott's,0.0,a2fa95a7-428a-414b-a249-9e8d4a8aa9bd
"Cock & Bottle, 17 Needham Rd, London W11 2RP, UK",f54b7658-a904-4e35-bfac-585287f06a64,restaurant,ChIJA3ljhQIQdkgRA33c922UUwI,False,8f54c7a5-ef71-44e0-9164-d8207652160d,51.51543289888939,-0.1974749565124511,Cock & Bottle,0.0,871133b6-4992-42b0-afde-c2a37c42438c
"269 Uxbridge Rd, London W12 9DS, UK",a8270094-1d5b-4558-a1d0-5be568497233,bar,ChIJ_fiOpi8OdkgR4eoyi-3A980,False,7ed3290f-bf8c-4f62-af6e-0e17a7cfa872,51.506632295850274,-0.2448964118957519,The Askew Public House,0.0,6e61c514-215d-48d5-b79a-a8f61ca4996f
"375 Goldhawk Rd, London W6 0SA, UK",d6404801-5f6d-4fcd-b998-45bc07588574,bar,ChIJB2t3uDcOdkgRMl0KpnXrRpU,False,637a0365-d079-44f4-aa73-b7c38098d64a,51.49514488504164,-0.2446174621582031,The Raven W6,0.0,6e61c514-215d-48d5-b79a-a8f61ca4996f
"91 Black Lion Ln, London W6 9BG, UK",d6404801-5f6d-4fcd-b998-45bc07588574,bar,ChIJl4s9wUkOdkgRnNLjDUz9b3Q,False,762dc859-113e-4bf3-8c2c-4b5993c6752a,51.49256649850573,-0.2427077293395996,The Carpenter's Arms,0.0,6e61c514-215d-48d5-b79a-a8f61ca4996f
"57 Black Lion Ln, London W6 9BG, UK",d6404801-5f6d-4fcd-b998-45bc07588574,bar,ChIJ87a_vEkOdkgRYJmSHIgOLG4,False,f6e11b5c-cf77-4f39-81fa-6d3ff8bd9bdc,51.49184505854546,-0.2426004409790039,The Cross Keys,0.0,6e61c514-215d-48d5-b79a-a8f61ca4996f
"25 Upper Mall, London W6 9TD, UK",d6404801-5f6d-4fcd-b998-45bc07588574,bar,ChIJCd8UxUsOdkgRCwD0RfpCfe4,False,63ed555a-f7ec-4101-bf30-8d2463abb1dd,51.49033534168572,-0.2399826049804687,The Old Ship Hammersmith,0.0,ae6be160-892c-4f7b-9ec3-9d3a76156d83
"73 Dalling Rd, London W6 0JD, UK",d6404801-5f6d-4fcd-b998-45bc07588574,bar,ChIJd0Qdq6IPdkgRqxkNSXsLQ9g,False,a3a2ec56-acd3-45c6-9340-4dfacf8333cb,51.49498457510481,-0.2347898483276367,Prince of Wales Townhouse,0.0,ae6be160-892c-4f7b-9ec3-9d3a76156d83
"115 Dalling Rd, London W6 0ET, UK",d6404801-5f6d-4fcd-b998-45bc07588574,bar,ChIJES3sSssPdkgRJ8YYqJ2R0mU,False,2e0207c5-32bf-4556-a37e-955b214d8757,51.49652085547839,-0.2347254753112793,Thatched House,0.0,ae6be160-892c-4f7b-9ec3-9d3a76156d83
"57 Aldensley Rd, London W6 0DL, UK",d6404801-5f6d-4fcd-b998-45bc07588574,bar,ChIJ02cdBcsPdkgRwa3puG6p4Mk,False,d1cab6b6-3c33-4e23-a363-3e0a496ae2cf,51.49682810533972,-0.2326869964599609,The Andover Arms,0.0,ae6be160-892c-4f7b-9ec3-9d3a76156d83
"35 Wingate Rd, London W6 0UR, UK",a8270094-1d5b-4558-a1d0-5be568497233,bar,ChIJRUUTrDQOdkgRzg8HmoeiG0Q,False,02a020c2-6a22-426a-87ec-06d7b7be54ad,51.49869827721546,-0.2352619171142578,The Anglesea Arms,0.0,ae6be160-892c-4f7b-9ec3-9d3a76156d83
"215 Askew Rd, London W12 9AZ, UK",a8270094-1d5b-4558-a1d0-5be568497233,bar,ChIJl_NTxzMOdkgRPYUPldwLGec,False,0d4dd558-590d-4046-a40d-87b1475fb44a,51.50059508744448,-0.2393817901611328,The Eagle,0.0,ae6be160-892c-4f7b-9ec3-9d3a76156d83
"92 Bramley Rd, London W10 6UG, UK",f54b7658-a904-4e35-bfac-585287f06a64,bar,ChIJKW3RTN8PdkgRvvPz8fEjZoc,False,57da201e-7e6e-4fe2-b63c-3f43e3b4a66f,51.51409756019508,-0.2175378799438476,Pig & Whistle,0.0,97bbca21-c8ab-497f-85da-1a0ecc6227df
"22 Easton St, London WC1X 0DS, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJ980N40UbdkgRpNBFNi52Oxs,False,06e2e2ca-8d55-41ac-bf73-855d9019d6f1,51.52627439967412,-0.1113009452819824,The Easton Pub & Kitchen,0.0,d6281a4d-bb07-4586-84b6-c4eab9b52dc4
"121 Holborn, London EC1N 2TD, UK",87fbc59f-9c44-4e78-b4b5-000ef3b4d559,bar,ChIJDXDkrE0bdkgRuiAg7mjJij4,False,2b918e0e-447b-4939-97ae-023c542b46d2,51.518009991887695,-0.1082539558410644,Bounce Farringdon,0.0,d6281a4d-bb07-4586-84b6-c4eab9b52dc4
"2A Worship St, London EC2A 2AH, UK",00763a76-7504-4fd1-84e1-57184c44e46f,bar,ChIJBWTd664cdkgRr3oSfWBdQME,False,95ad4247-ce4d-49ed-bc46-c02cba8f72e4,51.52198884392169,-0.0865602493286132,Flight Club Shoreditch,0.0,1cd39885-66f1-47e2-8948-eb468ad78c3f
