address,area_identity,category,place,pub_deletion,pub_identity,pub_latitude,pub_longitude,pub_name,rank,station_identity,colour
"7 Clerkenwell Close, London EC1R 0DY, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJcUGY1k8bdkgReYAJtEOOItU,False,af4ba86f-f87b-4b19-a8ce-7234f82623c4,51.52331331228993,-0.1058071106672287,Three Kings Clerkenwell,4.4,86863791-1cbc-4743-8fc1-daed77eb8128,
"12 Clerkenwell Grn, London EC1R 0QJ, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,Bar,ChIJMd4SBaUbdkgROidbBJMMgfY,False,830d634b-fc0e-4694-afb9-5df2697374c7,51.5229472046309,-0.1047908887267112,The bar from Couplibg,0.0,86863791-1cbc-4743-8fc1-daed77eb8128,#0275d8
"43 Clerkenwell Grn, Greater, London EC1R 0EG, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJz2egLlAbdkgRM9xH3VwNEE8,False,71c3e242-de29-4b6c-8b31-bcf3a416086f,51.52322527983386,-0.1052237302064895,The Crown Tavern,4.2,86863791-1cbc-4743-8fc1-daed77eb8128,
"34 Sekforde St., London EC1R 0HA, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJOQNaFFAbdkgRiWzr1lFCGM4,False,35ef4e82-9e51-4ccd-8ed5-7c803274096c,51.52433443462263,-0.1044720411300659,The Sekforde,4.4,86863791-1cbc-4743-8fc1-daed77eb8128,
"45-47 Clerkenwell Rd, London EC1M 5RS, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJtckZsVEbdkgRCEdunmhd6is,False,20768ef9-6e0c-4342-b6e2-b879b1b882c8,51.522453841220894,-0.1038102060556411,BrewDog Clerkenwell,4.3,86863791-1cbc-4743-8fc1-daed77eb8128,
"2-5 St John's Sq, London EC1M 4DE, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJI-OgpVEbdkgRazCJPS9hyro,False,0054c5ff-d820-462e-9467-f984d3f72554,51.52222395082119,-0.1032968983054161,Clerkenwell & Social,4.1,86863791-1cbc-4743-8fc1-daed77eb8128,
"55 Britton St, London EC1M 5UQ, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJW1MFv1EbdkgRnlUg4sNh0ow,False,652b3c13-4f62-401e-9d55-d6cf42a92506,51.52172244359885,-0.1040425524115562,The Holy Tavern,4.6,86863791-1cbc-4743-8fc1-daed77eb8128,
"57 St John St, London EC1M 4AN, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJlS0nbFEbdkgR3NBWZI0N9dM,False,dbef1e36-fa59-4189-88b5-528d514a616c,51.52119193306756,-0.1017311587929725,The White Bear,4.4,86863791-1cbc-4743-8fc1-daed77eb8128,
"72 St John St, London EC1M 4DT, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJ___Pf_ZsdkgRQqQr9P9lwMc,False,ac53bf24-eb9a-40d1-8e4c-d698cb4e84fd,51.5216675778729,-0.1014921069145202,The Chocolate Cocktail Club,4.7,86863791-1cbc-4743-8fc1-daed77eb8128,
"115 Charterhouse St, Barbican, London EC1M 6AA, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJ1Xg7M2UbdkgRbjN9j16o_yY,False,f722432a-9dc1-4e25-9c08-1a63b0b70421,51.52042817897634,-0.100656934082508,Fox & Anchor,4.4,d97b5ad4-eff1-439d-aad7-b121519aa3db,
"40-42 Charterhouse St, Barbican, London EC1M 6JN, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJfXPhV1EbdkgRADMf33I8bM4,False,f7eb4a49-1ccf-43d6-b0b6-c316f6f53d7f,51.52024146303952,-0.1004443690180778,Be At One - Farringdon,4.7,d97b5ad4-eff1-439d-aad7-b121519aa3db,
"105 Charterhouse St, Barbican, London EC1M 6HW, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJ__8I4lMbdkgRuu46WYu3TBU,False,a92458da-e218-4d97-a45f-bb5e1b4ee87a,51.52018492655458,-0.1008165255188942,Simmons Bar | Farringdon,4.9,d97b5ad4-eff1-439d-aad7-b121519aa3db,
"94 Cowcross St, London EC1M 6BH, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJE6wH2lMbdkgReznCVhrr1FU,False,6232257a-07c9-487c-a7f8-c401f0f538c9,51.51980356422497,-0.1020664349198341,Hope Smithfield,4.4,86863791-1cbc-4743-8fc1-daed77eb8128,
"67-77 Charterhouse St, London EC1M 6HJ, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJP-efSFIbdkgRjC3S-uLy6_U,False,cae1a9ec-26a1-4f47-9fab-da68e6c34dd7,51.51948332588522,-0.1027017831802368,Smiths of Smithfield,4.1,86863791-1cbc-4743-8fc1-daed77eb8128,
"71 Long Ln, Barbican, London EC1A 9EJ, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJ8RDv9VMbdkgRKkRJmykvEEM,False,d9288d4e-6772-4071-89f4-c04052a53399,51.51950126763677,-0.0991401448845863,Old Red Cow,4.3,d97b5ad4-eff1-439d-aad7-b121519aa3db,
"1 Middle St, Barbican, London EC1A 7JA, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJlSkCF1QbdkgRC-pB-jBYAvs,False,9708335f-bfac-481b-8f51-eba29ea7b4ef,51.519326022319056,-0.0988310202956199,The Hand and Shears,4.4,d97b5ad4-eff1-439d-aad7-b121519aa3db,
"38 Cloth Fair, Barbican, London EC1A 7JQ, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJd0xuClQbdkgRuQ-YmcciBpo,False,6cfc95b4-88f5-4a4d-974b-cb007b9b8c4b,51.51907212403756,-0.0998003035783767,Rising Sun,4.3,d97b5ad4-eff1-439d-aad7-b121519aa3db,
"9-10 W Smithfield, Smithfield St, London EC1A 9JR, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJ7cJoUlIbdkgRUUyVxUnts88,False,b585f116-fc50-4377-b79f-167f5978d18c,51.51848733896298,-0.1018877327442169,Bishops Finger,4.3,86863791-1cbc-4743-8fc1-daed77eb8128,
"12 Smithfield St, London EC1A 9LA, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJx-G6rFMbdkgRA-XUmNFc418,False,e4f3286e-0aaa-458c-ad62-42d91da7136d,51.51789086296952,-0.1032911986112594,Karaoke Box Smithfield,3.8,86863791-1cbc-4743-8fc1-daed77eb8128,
"52 Holborn Viaduct, London EC1A 2BN, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,restaurant,ChIJ2Xo97lIbdkgRynQVt8Kod6Y,False,08fb8105-5a67-4caf-bb91-a1a0233636cd,51.51736239415166,-0.1046494022011756,The Fable,3.9,86863791-1cbc-4743-8fc1-daed77eb8128,
"41a Farringdon St, London EC4A 4AN, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJCa-bhVIbdkgR7Bk2Z1Oq9cQ,False,0f746a76-ab10-45c0-9946-c9c86310d07e,51.51695534588784,-0.1047694310545921,The Winemakers Club,4.5,86863791-1cbc-4743-8fc1-daed77eb8128,
"41 Farringdon St, London EC4A 4AN, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,restaurant,ChIJg8f4kVIbdkgRmBxSbhzWDHk,False,c8c7b956-f2fb-4242-9f24-dbd0e7529a82,51.51694178450429,-0.1047312095761299,Farringdon Tap,4.6,86863791-1cbc-4743-8fc1-daed77eb8128,
"26 Farringdon St, London EC4A 4AB, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJzaDMx1IbdkgRXYu4NfAujzY,False,e38f04f1-a5ea-4c12-9b1f-fc4066f51f66,51.51584747186123,-0.1045038923621177,Harrild & Sons,4.3,1fb0c041-e7ac-4df4-a197-20518fad1038,
"3 Fleet Pl, London EC4M 7RD, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJLSP56FIbdkgRN3MuzEduzvw,False,f4a2d8a6-94dc-4c65-b70d-50a94a08c378,51.51530458288683,-0.1036194339394569,Little Fable,3.6,1fb0c041-e7ac-4df4-a197-20518fad1038,
"17 Farringdon St, London EC4A 4BL, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJLWqnbMEbdkgR9mydD3jZ6sU,False,475a5b23-542d-4fea-8f64-f92ecca33aa7,51.51537719101072,-0.1043801754713058,The White Haus,4.4,1fb0c041-e7ac-4df4-a197-20518fad1038,
"44-46 Ludgate Hill, London EC4M 7DE, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJB0d9at0FdkgRAM6mNVyhEM0,False,eed724a2-d3ea-42b8-a5a0-586f5fc0eaf9,51.51409735154533,-0.1023450493812561,Fleets,4.4,1fb0c041-e7ac-4df4-a197-20518fad1038,
"42 Ludgate Hill, London EC4M 7DE, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,restaurant,ChIJHYiN26wEdkgRB4Pt5Uc37KY,False,9faa8205-d38a-434a-ad9c-8c5db5c7681b,51.51404456313303,-0.1021834462881088,Ye Olde London,4.0,1fb0c041-e7ac-4df4-a197-20518fad1038,
"47 Ludgate Hill, London EC4M 7JZ, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJMWL33qwEdkgRO1QuhIyO5WM,False,8ec49adb-b36f-438f-98f9-4c0e495952b0,51.51379939875618,-0.1025569438934326,47 Ludgate,4.0,1fb0c041-e7ac-4df4-a197-20518fad1038,
"64 Queen Victoria St, London EC4N 4TZ, UK",71f589fb-f617-48b9-b779-dc1e8d73b1fe,bar,ChIJV3RkXqoEdkgRz1Ha2rE7HN0,False,2e8bad38-8a52-4d2a-b239-4db21fbe62e8,51.5121675093127,-0.0954796001315116,Sea Horse Fleet Street London,4.3,17d9ab39-318d-4187-bdcb-a6aa315d1997,
"Dowgate Hill, London EC4N 6AP, UK",71f589fb-f617-48b9-b779-dc1e8d73b1fe,bar,ChIJQUq6TVQDdkgRVm553lU1dkE,False,248315cd-6fb1-4123-8ddc-9516d3c4a736,51.51087610312102,-0.0909506902098655,Pelt Trader,4.4,e152f0fa-98f7-45d8-a9f9-e0ada5d954a3,
"Cannon Street Station, Cannon Street, London EC4N 6AP, UK",71f589fb-f617-48b9-b779-dc1e8d73b1fe,bar,ChIJvRzVRlQDdkgRPc45JBZ_WnY,False,de1e4131-5fec-4c30-bd4b-117a7051d254,51.51118200422856,-0.0901993364095687,The Sir John Hawkshaw - JD Wetherspoon,4.0,e152f0fa-98f7-45d8-a9f9-e0ada5d954a3,
"27 Bush Ln, London EC4R 0AA, UK",71f589fb-f617-48b9-b779-dc1e8d73b1fe,bar,ChIJwS4_PlQDdkgRhNMQ7WKdc1Q,False,065b0d8b-4522-4144-a0ce-31f77280b102,51.51066660349671,-0.0896159559488296,The Listing,4.2,e152f0fa-98f7-45d8-a9f9-e0ada5d954a3,
"29 Bush Ln, London EC4R 0AN, UK",71f589fb-f617-48b9-b779-dc1e8d73b1fe,bar,ChIJbVFNFVQDdkgRpPmcCpcqe-4,False,a59f0225-2dd3-4d1f-910c-d8bf322157c7,51.51102926259534,-0.0894496589899063,Bell Bush Lane Ec4,4.3,e152f0fa-98f7-45d8-a9f9-e0ada5d954a3,
"Off Abchurch Yard, Abchurch Ln, London EC4N 5AX, UK",71f589fb-f617-48b9-b779-dc1e8d73b1fe,restaurant,ChIJKfurcVQDdkgRfP9-7pfFdMo,False,f10e599e-e3f9-4ed3-b9ac-de513217027b,51.51153401749057,-0.0885333493351936,"The Vintry, EC4",4.1,e152f0fa-98f7-45d8-a9f9-e0ada5d954a3,
"5 Abchurch Yard, London EC4N 7BA, UK",71f589fb-f617-48b9-b779-dc1e8d73b1fe,bar,ChIJKfurcVQDdkgRF2kSTB-gjbM,False,e06efe6d-1e26-46c6-8822-2d27773c1a81,51.51146536781481,-0.0885822996497154,Harry's Bar & Dining Room,4.4,e152f0fa-98f7-45d8-a9f9-e0ada5d954a3,
"109 Cannon St, London EC4N 5AD, UK",71f589fb-f617-48b9-b779-dc1e8d73b1fe,bar,ChIJo6QtXVQDdkgR93ZVpYv89nM,False,d88e1985-ab4a-44af-81e5-5f3ce292f786,51.51168321019822,-0.0895861163735389,The Cannick Tapps,4.5,e152f0fa-98f7-45d8-a9f9-e0ada5d954a3,
"103 Cannon St, London EC4N 5AG, UK",71f589fb-f617-48b9-b779-dc1e8d73b1fe,bar,ChIJVSq3XFQDdkgRufmBhtw9-Os,False,0a5e3505-9065-465d-b2b2-7c3e3241bc65,51.511719725821465,-0.0898120924830436,All Bar One Cannon Street,4.4,e152f0fa-98f7-45d8-a9f9-e0ada5d954a3,
"The Walbrook, 99 Cannon St, London EC4N 5AE, UK",71f589fb-f617-48b9-b779-dc1e8d73b1fe,bar,ChIJhdHIWlQDdkgRHxD7tnKgFC8,False,c6840c35-6a69-4bf8-8fc5-e35736346ad0,51.51175311150856,-0.0901661440730094,The Candlemaker,4.1,e152f0fa-98f7-45d8-a9f9-e0ada5d954a3,
"65 Cannon St, Greater, London EC4N 5AA, UK",71f589fb-f617-48b9-b779-dc1e8d73b1fe,bar,ChIJg9xwnlUDdkgRD1e4TSIPT4g,False,49a8e904-445c-4844-b35d-ad9c455cbc99,51.51229479086237,-0.0928429886698722,The Sugar Loaf,4.2,17d9ab39-318d-4187-bdcb-a6aa315d1997,
"Queen St Pl, London EC4R 1EB, UK",71f589fb-f617-48b9-b779-dc1e8d73b1fe,bar,ChIJJR2q8qADdkgRl_OJxit4fcU,False,74e4514f-40c5-4677-bc07-95a4f833e74b,51.51174330446549,-0.0926736742258071,The Bolter,4.4,17d9ab39-318d-4187-bdcb-a6aa315d1997,
"28 Garlick Hill, London EC4V 2BA, UK",71f589fb-f617-48b9-b779-dc1e8d73b1fe,bar,ChIJGShBh1UDdkgRSPzGrkN_7XU,False,21135515-df61-41d4-97a4-7f8072ddbceb,51.51208362849045,-0.0937462225556373,Three Cranes,4.4,17d9ab39-318d-4187-bdcb-a6aa315d1997,
"78 Queen Victoria St, Mansion House St, London EC4N 8BH, UK",71f589fb-f617-48b9-b779-dc1e8d73b1fe,bar,ChIJ6w2DBEkDdkgR_CwN2asGFhM,False,192d5156-7de2-49f8-88b3-079d2c97edb7,51.51254204990556,-0.0935933366417884,The Cocktail Club Mansion House,4.4,17d9ab39-318d-4187-bdcb-a6aa315d1997,
"9 Queen St, London EC4N 1SP, UK",71f589fb-f617-48b9-b779-dc1e8d73b1fe,bar,ChIJ0dZwa1UDdkgR-EQf079OQoA,False,63db7d07-1040-4ac9-8120-cced82dd13d3,51.51325335556794,-0.0925207883119583,The Golden Fleece,4.2,17d9ab39-318d-4187-bdcb-a6aa315d1997,
"130 Wood St, London EC2V 6DL, UK",71f589fb-f617-48b9-b779-dc1e8d73b1fe,bar,ChIJ87sCsqoEdkgRaFfrloCfUf8,False,3c5e9904-407a-4c92-b6e4-db5a9ed486ab,51.51463816843558,-0.0947564095258712,Dirty Martini St.Pauls,3.8,75ce5eca-98a5-4f36-becb-ff8510450dee,
"61 St Martin's Le Grand, London EC1A 4ER, UK",71f589fb-f617-48b9-b779-dc1e8d73b1fe,bar,ChIJLav54VQbdkgRptTbcIU4vO8,False,e2fb915b-7fca-4897-a3f2-765f14471a07,51.51657708609062,-0.0967248156666755,Lord Raglan,4.1,75ce5eca-98a5-4f36-becb-ff8510450dee,
"126 Newgate St, London EC1A 7AA, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJI_ANPlMbdkgRTA6RhXdSJbk,False,8ebb3900-dadb-40f1-b1af-bacb93a3d894,51.51631128002951,-0.1016825437545776,"The Viaduct Tavern, EC1",4.3,1fb0c041-e7ac-4df4-a197-20518fad1038,
"18 Old Bailey, London EC4M 7EP, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJd97OJVMbdkgRK0Nz51BDe5o,False,767843ef-c20a-4ad7-b551-8ef0c898eafc,51.51587709897496,-0.1023950055241584,Magpie & Stump,3.9,1fb0c041-e7ac-4df4-a197-20518fad1038,
"1 Ely Ct, Ely Pl, London EC1N 6SJ, UK",87fbc59f-9c44-4e78-b4b5-000ef3b4d559,bar,ChIJswdeu00bdkgReAjdjnjxnTs,False,97bb7a16-719a-4cba-97d0-a9ccd9c2ef11,51.51843685056661,-0.1073929667472839,"Ye Olde Mitre, Holborn",4.6,86863791-1cbc-4743-8fc1-daed77eb8128,
"8 Ely Pl, London EC1N 6RY, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,other,ChIJwdAykNgbdkgRqpNgnyGjekc,False,bb4f3f19-ef31-4647-9a4d-fb8f5d373dd6,51.51829685972029,-0.1072172820568084,Hop and Hemp Brew Co,5.0,86863791-1cbc-4743-8fc1-daed77eb8128,
"4 Leather Ln, Greater, London EC1N 7RA, UK",87fbc59f-9c44-4e78-b4b5-000ef3b4d559,bar,ChIJ2S3irE0bdkgRELW6WZdfM1U,False,54ca2867-a56e-4cb4-854d-5b2b2b639d54,51.51828496778059,-0.1088054850697517,The Sir Christopher Hatton,4.1,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,
"1 Greville St, London EC1N 8PQ, UK",87fbc59f-9c44-4e78-b4b5-000ef3b4d559,restaurant,ChIJr2o9NEwbdkgR5nfGeAVENE8,False,c2a81c4b-0b79-4117-a590-f8bb550f7f10,51.51919563102014,-0.1088323071599006,The Argyle,4.1,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,
"125 Saffron Hill, London EC1N 8QS, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,restaurant,ChIJAWQQ-00bdkgRzibDsBR7YxY,False,050f51e8-7c17-4b8d-9c44-b8bd96887748,51.51976788957674,-0.1063717156648635,The One Tun Pub & Rooms,4.3,86863791-1cbc-4743-8fc1-daed77eb8128,
"29-35 Farringdon Rd, London EC1M 3JF, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJN04C_00bdkgRb3qM-iV0-KY,False,c8ebdc53-ebe9-41a6-aae1-770a3dad08f5,51.51984007333894,-0.1058574020862579,The Sir John Oldcastle - JD Wetherspoon,4.1,86863791-1cbc-4743-8fc1-daed77eb8128,
"34-35 Cowcross St, Greater, London EC1M 6DB, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJzdy2ilEbdkgR5_OI0CerwLI,False,9830c8aa-4317-4246-aa3a-71b3c54d631a,51.520243132012176,-0.1042836159467697,The Castle Farringdon,4.1,86863791-1cbc-4743-8fc1-daed77eb8128,
"19-25 Cowcross St, London EC1M 6DH, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJaYRkHVIbdkgRJ3w5YWQ8G04,False,551e857a-936d-42a2-a690-49fb2480945a,51.52045571690447,-0.1034236326813697,Sports Bar & Grill - Farringdon,3.9,86863791-1cbc-4743-8fc1-daed77eb8128,
"19-20 Great Sutton St, London EC1V 0DR, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJs4YP2lAbdkgRKJvNKqKHkUs,False,8418812c-6557-4877-acc4-d528d60d6720,51.52329015684997,-0.1006629690527916,1920 Bar,4.3,d97b5ad4-eff1-439d-aad7-b121519aa3db,
"16 Great Sutton St, London EC1V 0DH, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJ5dUX0VAbdkgRqzw9msmjvFo,False,dcaaedf5-89b3-46e8-9aa6-b686b5add4a7,51.52336212642207,-0.1003250107169151,Sutton Arms,4.4,d97b5ad4-eff1-439d-aad7-b121519aa3db,
"2 Goswell Rd., Barbican, London EC1M 7AA, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,restaurant,ChIJLcaG9FYbdkgRGOnyXTSLDfI,False,22afe14a-2b34-4e14-a7aa-fd51e1c688fe,51.52171973160633,-0.0971653684973716,The Shakespeare,4.1,d97b5ad4-eff1-439d-aad7-b121519aa3db,
"6 Carthusian St, Barbican, London EC1M 6EB, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJ43ABmVYbdkgRBHWIIs8i-wg,False,754d1275-2291-4700-8881-6c8cedb5a14b,51.52064201472342,-0.0981960073113441,"The Sutton Arms, EC1",4.3,d97b5ad4-eff1-439d-aad7-b121519aa3db,
"14-17 Carthusian St, Barbican, London EC1M 6AD, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJ3_RTHWQbdkgRbtZYz1ForUw,False,8120e088-19d6-4722-8a2a-af2ef53bf882,51.52054855297892,-0.0980193167924881,Neo Barbican,4.6,d97b5ad4-eff1-439d-aad7-b121519aa3db,
"127 Finsbury Pavement, Greater, London EC2A 1NS, UK",71f589fb-f617-48b9-b779-dc1e8d73b1fe,bar,ChIJeR8qqq4cdkgRkZz5fFvXtd0,False,76429c60-b606-4327-a95c-4ed9a186aa16,51.52041211517722,-0.0875580310821533,All Bar One Moorgate,4.2,1c537313-6db3-4740-b1b0-f81383ba89fe,
"In the, Finsbury Square, Middle St, London EC2A 1RR, UK",00763a76-7504-4fd1-84e1-57184c44e46f,bar,ChIJJ1Wfl64cdkgRPfd4aacaULE,False,87400b7d-643d-4597-8e2d-4813794e5244,51.52094013137221,-0.0864241272211074,Finsbury Square Garden,4.3,1c537313-6db3-4740-b1b0-f81383ba89fe,
"38 Great Eastern St, London EC2A 3ES, UK",480fafaa-7b2b-4282-a14f-e226e0b20922,bar,ChIJ8zv5aLAcdkgRondZx7cngr0,False,d2350898-7a77-410e-923b-968c3f064308,51.52441245201658,-0.0801252946257591,The Old Blue Last,4.1,08d27125-da1f-4d06-bdc3-ee4604a498d0,
"104-108 Curtain Rd, London EC2A 3AH, UK",480fafaa-7b2b-4282-a14f-e226e0b20922,bar,ChIJUxpbQT0ddkgRVIF07Eh92O8,False,ee14f43b-ad7b-4cbe-8e98-8ad9b153d325,51.52542916914782,-0.0801169127225875,Simmons Bar | Shoreditch,4.8,08d27125-da1f-4d06-bdc3-ee4604a498d0,
"120-124 Curtain Rd, London EC2A 3SQ, UK",480fafaa-7b2b-4282-a14f-e226e0b20922,bar,ChIJf8u2m7ocdkgRLeLo56yXOug,False,db5b1a1d-a948-49d4-a75e-3680b9407846,51.525937727795785,-0.0801796093583107,Strongroom Bar,4.1,08d27125-da1f-4d06-bdc3-ee4604a498d0,
"127 Curtain Rd, London EC2A 3BX, UK",480fafaa-7b2b-4282-a14f-e226e0b20922,bar,ChIJnVd6mrocdkgRgfXs4p5D5BQ,False,3c95ad0e-8717-4f52-bcd5-12e34ea421d8,51.52609354836119,-0.0804515182971954,The Barley Mow,4.2,08d27125-da1f-4d06-bdc3-ee4604a498d0,
"65 Rivington St, London EC2A 3QQ, UK",480fafaa-7b2b-4282-a14f-e226e0b20922,bar,ChIJJ9DmjrocdkgR-TgBZwwKdKc,False,c0dd8e1f-7290-4436-adff-88871a1ed65e,51.52626960201305,-0.0798651203513145,Callooh Callay,4.4,08d27125-da1f-4d06-bdc3-ee4604a498d0,
"London EC2A 3AT, UK",480fafaa-7b2b-4282-a14f-e226e0b20922,bar,ChIJuRCnk7ocdkgRim1b10ttMDo,False,a3736fe9-92a4-4be3-af56-ce3ce6ef3eff,51.5266367259219,-0.0802560523152351,Blues Bar,4.0,08d27125-da1f-4d06-bdc3-ee4604a498d0,
"350 -354 Old St, London EC1V 9NQ, UK",480fafaa-7b2b-4282-a14f-e226e0b20922,restaurant,ChIJRxL62ywddkgRVOCT1wvnzIo,False,0003ed1f-d8d6-4b77-afb0-847adc50937f,51.52678274029013,-0.0806567072868347,Old Street Records,4.2,08d27125-da1f-4d06-bdc3-ee4604a498d0,
"63 Charlotte Rd, London EC2A 3PE, UK",480fafaa-7b2b-4282-a14f-e226e0b20922,bar,ChIJv7_9u7ocdkgRyHPFMUWnC9s,False,c56e9486-5e98-4525-a1a8-ff223483f48a,51.52616092442449,-0.0811032950878143,The Bricklayers Arms,4.1,08d27125-da1f-4d06-bdc3-ee4604a498d0,
"76-78 Paul St, London EC2A 4QB, UK",00763a76-7504-4fd1-84e1-57184c44e46f,bar,ChIJD8vwiq8cdkgRHZnmnq4pq4M,False,8816bccc-9c8f-4689-bd45-6795e8c29328,51.52538160881974,-0.0837653875350952,The Princess of Shoreditch,4.2,1cd39885-66f1-47e2-8948-eb468ad78c3f,
"91-92 Great Eastern St, London EC2A 3HZ, UK",00763a76-7504-4fd1-84e1-57184c44e46f,bar,ChIJhQXVXqUcdkgRHDV37A7dT5w,False,28328615-6a74-4a68-b0c8-20394316eaf6,51.52586033880273,-0.083528347313404,Floripa,3.3,1cd39885-66f1-47e2-8948-eb468ad78c3f,
"91-93 Great Eastern St, London EC2A 3HZ, UK",00763a76-7504-4fd1-84e1-57184c44e46f,bar,ChIJp4B8eJkddkgRsKAJCPP8JOc,False,94b27a36-c1b3-4883-909c-f42c1c7a17d2,51.5258321783548,-0.0834515690803527,Swift Shoreditch,4.7,1cd39885-66f1-47e2-8948-eb468ad78c3f,
"89 Great Eastern St, London EC2A 3HX, UK",00763a76-7504-4fd1-84e1-57184c44e46f,bar,ChIJxZnlXqUcdkgR6vK4N-Piu9c,False,57ac397a-2a33-45db-bd87-8bab7610420e,51.52579483965998,-0.0832805782556533,Trapeze Bar,3.9,1cd39885-66f1-47e2-8948-eb468ad78c3f,
"2 Bath Pl, London EC2A 3DR, UK",00763a76-7504-4fd1-84e1-57184c44e46f,Bar,ChIJcZJVTqUcdkgRKcoOTC7R1dc,False,65905a5a-49ec-427a-8c80-7ae65097ebb3,51.5262533316804,-0.0825419649481773,Pinga,0.0,1cd39885-66f1-47e2-8948-eb468ad78c3f,#0275d8
"66-68 Great Eastern St, London EC2A 3JT, UK",480fafaa-7b2b-4282-a14f-e226e0b20922,bar,ChIJV8vO_68cdkgRnyizMmmyfkc,False,0fd1f61f-7584-4a4d-b8dd-5b455d110d09,51.52544731715464,-0.0820256397128105,The Hoxton Seven,3.4,1cd39885-66f1-47e2-8948-eb468ad78c3f,
"93 Leonard St, London EC2A 4RD, UK",480fafaa-7b2b-4282-a14f-e226e0b20922,bar,ChIJY-g6HbAcdkgR_7eMv4lSaBg,False,e31b0b3b-7b4d-4c10-a4f9-de8ed39bfc28,51.524898701798655,-0.0820128992199897,The Griffin,4.3,1cd39885-66f1-47e2-8948-eb468ad78c3f,
"5a Ravey St, London EC2A 4QW, UK",480fafaa-7b2b-4282-a14f-e226e0b20922,bar,ChIJqXISHbAcdkgRXsaSCU-b66E,False,86381027-556c-48d6-8583-ddc4190b7cd3,51.52481213261208,-0.0821580737829208,Home Bar,4.8,1cd39885-66f1-47e2-8948-eb468ad78c3f,
"5 Ravey St, London EC2A 4QW, UK",480fafaa-7b2b-4282-a14f-e226e0b20922,bar,ChIJwyoEA7AcdkgRH1jhVQKlKpY,False,091600fc-698e-46cd-b005-ff01681cfd9c,51.52474830076908,-0.0820541381835937,Found,4.7,08d27125-da1f-4d06-bdc3-ee4604a498d0,
"2-4 Hoxton Square, London N1 6NU, UK",00763a76-7504-4fd1-84e1-57184c44e46f,bar,ChIJF7Yr-7ocdkgR3CQhoQyogcE,False,3720c7c3-02f8-476c-8939-e1bbe2e72460,51.52747379908328,-0.0817349553108215,Colours Hoxton,4.2,1cd39885-66f1-47e2-8948-eb468ad78c3f,
"8-9 Hoxton Square, London N1 6NU, UK",00763a76-7504-4fd1-84e1-57184c44e46f,bar,ChIJc71T0bocdkgRrt_uEpoLBoE,False,2bd5db2e-f508-45ef-807e-7bacfd86e4d2,51.52784237339004,-0.0816990807652473,Happiness Forgets,4.6,1cd39885-66f1-47e2-8948-eb468ad78c3f,
